"trainer/global_step","phase_reshape_10k_resumed - _step","phase_reshape_10k_resumed - _step__MIN","phase_reshape_10k_resumed - _step__MAX","phase_reshape_10k_resumed - val/acc_epoch","phase_reshape_10k_resumed - val/acc_epoch__MIN","phase_reshape_10k_resumed - val/acc_epoch__MAX","phase_reshape_1M - _step","phase_reshape_1M - _step__MIN","phase_reshape_1M - _step__MAX","phase_reshape_1M - val/acc_epoch","phase_reshape_1M - val/acc_epoch__MIN","phase_reshape_1M - val/acc_epoch__MAX","phase_reshape_10k - _step","phase_reshape_10k - _step__MIN","phase_reshape_10k - _step__MAX","phase_reshape_10k - val/acc_epoch","phase_reshape_10k - val/acc_epoch__MIN","phase_reshape_10k - val/acc_epoch__MAX","phase_train500kids - _step","phase_train500kids - _step__MIN","phase_train500kids - _step__MAX","phase_train500kids - val/acc_epoch","phase_train500kids - val/acc_epoch__MIN","phase_train500kids - val/acc_epoch__MAX","phase_train2402 - _step","phase_train2402 - _step__MIN","phase_train2402 - _step__MAX","phase_train2402 - val/acc_epoch","phase_train2402 - val/acc_epoch__MIN","phase_train2402 - val/acc_epoch__MAX"
"6910","15519","15519","15519","0.9858794808387756","0.9858794808387756","0.9858794808387756","","","","","","","","","","","","","","","","","","","","","","","",""
"6914","","","","","","","24038","24038","24038","0.9869185090065002","0.9869185090065002","0.9869185090065002","","","","","","","","","","","","","","","","","",""
"6919","15541","15541","15541","0.9858576655387878","0.9858576655387878","0.9858576655387878","","","","","","","","","","","","","","","","","","","","","","","",""
"6922","","","","","","","24069","24069","24069","0.9869270920753479","0.9869270920753479","0.9869270920753479","","","","","","","","","","","","","","","","","",""
"6928","15564","15564","15564","0.9859091639518738","0.9859091639518738","0.9859091639518738","","","","","","","","","","","","","","","","","","","","","","","",""
"6929","","","","","","","24100","24100","24100","0.9869462251663208","0.9869462251663208","0.9869462251663208","","","","","","","","","","","","","","","","","",""
"6937","","","","","","","24114","24114","24114","0.9869385361671448","0.9869385361671448","0.9869385361671448","","","","","","","","","","","","","","","","","",""
"6938","15595","15595","15595","0.9858425855636597","0.9858425855636597","0.9858425855636597","","","","","","","","","","","","","","","","","","","","","","","",""
"6945","","","","","","","24145","24145","24145","0.9869650602340698","0.9869650602340698","0.9869650602340698","","","","","","","","","","","","","","","","","",""
"6947","15626","15626","15626","0.9858142137527466","0.9858142137527466","0.9858142137527466","","","","","","","","","","","","","","","","","","","","","","","",""
"6953","","","","","","","24176","24176","24176","0.9869864583015442","0.9869864583015442","0.9869864583015442","","","","","","","","","","","","","","","","","",""
"6956","15657","15657","15657","0.9858483076095581","0.9858483076095581","0.9858483076095581","","","","","","","","","","","","","","","","","","","","","","","",""
"6961","","","","","","","24207","24207","24207","0.9869805574417114","0.9869805574417114","0.9869805574417114","","","","","","","","","","","","","","","","","",""
"6966","15688","15688","15688","0.9858680367469788","0.9858680367469788","0.9858680367469788","","","","","","","","","","","","","","","","","","","","","","","",""
"6969","","","","","","","24227","24227","24227","0.9869398474693298","0.9869398474693298","0.9869398474693298","","","","","","","","","","","","","","","","","",""
"6975","15719","15719","15719","0.9858818650245667","0.9858818650245667","0.9858818650245667","","","","","","","","","","","","","","","","","","","","","","","",""
"6977","","","","","","","24252","24252","24252","0.9869673848152161","0.9869673848152161","0.9869673848152161","","","","","","","","","","","","","","","","","",""
"6984","15751","15751","15751","0.9858311414718628","0.9858311414718628","0.9858311414718628","","","","","","","","","","","","","","","","","","","","","","","",""
"6985","","","","","","","24283","24283","24283","0.9869521856307983","0.9869521856307983","0.9869521856307983","","","","","","","","","","","","","","","","","",""
"6992","","","","","","","24314","24314","24314","0.986967921257019","0.986967921257019","0.986967921257019","","","","","","","","","","","","","","","","","",""
"6993","15782","15782","15782","0.9858022332191467","0.9858022332191467","0.9858022332191467","","","","","","","","","","","","","","","","","","","","","","","",""
"7000","","","","","","","24345","24345","24345","0.9869480729103088","0.9869480729103088","0.9869480729103088","","","","","","","","","","","","","","","","","",""
"7003","15813","15813","15813","0.9858433604240417","0.9858433604240417","0.9858433604240417","","","","","","","","","","","","","","","","","","","","","","","",""
"7008","","","","","","","24359","24359","24359","0.9870280027389526","0.9870280027389526","0.9870280027389526","","","","","","","","","","","","","","","","","",""
"7012","15844","15844","15844","0.985868513584137","0.985868513584137","0.985868513584137","","","","","","","","","","","","","","","","","","","","","","","",""
"7016","","","","","","","24390","24390","24390","0.9869492650032043","0.9869492650032043","0.9869492650032043","","","","","","","","","","","","","","","","","",""
"7021","15875","15875","15875","0.9858330488204956","0.9858330488204956","0.9858330488204956","","","","","","","","","","","","","","","","","","","","","","","",""
"7024","","","","","","","24421","24421","24421","0.9870070815086365","0.9870070815086365","0.9870070815086365","","","","","","","","","","","","","","","","","",""
"7031","15906","15906","15906","0.9858008027076721","0.9858008027076721","0.9858008027076721","","","","","","","","","","","","","","","","","","","","","","","",""
"7032","","","","","","","24452","24452","24452","0.9870105385780334","0.9870105385780334","0.9870105385780334","","","","","","","","","","","","","","","","","",""
"7040","15937","15937","15937","0.9857648611068726","0.9857648611068726","0.9857648611068726","24483","24483","24483","0.9870008826255798","0.9870008826255798","0.9870008826255798","","","","","","","","","","","","","","","","","",""
"7048","","","","","","","24497","24497","24497","0.986957311630249","0.986957311630249","0.986957311630249","","","","","","","","","","","","","","","","","",""
"7049","15968","15968","15968","0.9858105182647705","0.9858105182647705","0.9858105182647705","","","","","","","","","","","","","","","","","","","","","","","",""
"7055","","","","","","","24528","24528","24528","0.9869237542152405","0.9869237542152405","0.9869237542152405","","","","","","","","","","","","","","","","","",""
"7059","15988","15988","15988","0.9857985377311707","0.9857985377311707","0.9857985377311707","","","","","","","","","","","","","","","","","","","","","","","",""
"7063","","","","","","","24559","24559","24559","0.9869070053100586","0.9869070053100586","0.9869070053100586","","","","","","","","","","","","","","","","","",""
"7068","16013","16013","16013","0.9858588576316833","0.9858588576316833","0.9858588576316833","","","","","","","","","","","","","","","","","","","","","","","",""
"7071","","","","","","","24590","24590","24590","0.986901044845581","0.986901044845581","0.986901044845581","","","","","","","","","","","","","","","","","",""
"7077","16045","16045","16045","0.9858310222625732","0.9858310222625732","0.9858310222625732","","","","","","","","","","","","","","","","","","","","","","","",""
"7079","","","","","","","24614","24614","24614","0.9870103001594543","0.9870103001594543","0.9870103001594543","","","","","","","","","","","","","","","","","",""
"7086","16076","16076","16076","0.9858366847038269","0.9858366847038269","0.9858366847038269","","","","","","","","","","","","","","","","","","","","","","","",""
"7087","","","","","","","24635","24635","24635","0.9870176911354065","0.9870176911354065","0.9870176911354065","","","","","","","","","","","","","","","","","",""
"7095","","","","","","","24666","24666","24666","0.9870210289955139","0.9870210289955139","0.9870210289955139","","","","","","","","","","","","","","","","","",""
"7096","16107","16107","16107","0.9858331084251404","0.9858331084251404","0.9858331084251404","","","","","","","","","","","","","","","","","","","","","","","",""
"7103","","","","","","","24697","24697","24697","0.9869829416275024","0.9869829416275024","0.9869829416275024","","","","","","","","","","","","","","","","","",""
"7105","16138","16138","16138","0.9858455061912537","0.9858455061912537","0.9858455061912537","","","","","","","","","","","","","","","","","","","","","","","",""
"7111","","","","","","","24728","24728","24728","0.9870054721832275","0.9870054721832275","0.9870054721832275","","","","","","","","","","","","","","","","","",""
"7114","16169","16169","16169","0.9858402013778687","0.9858402013778687","0.9858402013778687","","","","","","","","","","","","","","","","","","","","","","","",""
"7118","","","","","","","24742","24742","24742","0.9869648814201355","0.9869648814201355","0.9869648814201355","","","","","","","","","","","","","","","","","",""
"7124","16200","16200","16200","0.9857763648033142","0.9857763648033142","0.9857763648033142","","","","","","","","","","","","","","","","","","","","","","","",""
"7126","","","","","","","24773","24773","24773","0.9869402647018433","0.9869402647018433","0.9869402647018433","","","","","","","","","","","","","","","","","",""
"7133","16231","16231","16231","0.9857696890830994","0.9857696890830994","0.9857696890830994","","","","","","","","","","","","","","","","","","","","","","","",""
"7134","","","","","","","24804","24804","24804","0.9869972467422485","0.9869972467422485","0.9869972467422485","","","","","","","","","","","","","","","","","",""
"7142","16262","16262","16262","0.9858114719390869","0.9858114719390869","0.9858114719390869","24835","24835","24835","0.9870503544807434","0.9870503544807434","0.9870503544807434","","","","","","","","","","","","","","","","","",""
"7150","","","","","","","24866","24866","24866","0.9870293140411377","0.9870293140411377","0.9870293140411377","","","","","","","","","","","","","","","","","",""
"7152","16293","16293","16293","0.9858394265174866","0.9858394265174866","0.9858394265174866","","","","","","","","","","","","","","","","","","","","","","","",""
"7158","","","","","","","24880","24880","24880","0.9870402216911316","0.9870402216911316","0.9870402216911316","","","","","","","","","","","","","","","","","",""
"7161","16324","16324","16324","0.9859275817871094","0.9859275817871094","0.9859275817871094","","","","","","","","","","","","","","","","","","","","","","","",""
"7166","","","","","","","24911","24911","24911","0.987035870552063","0.987035870552063","0.987035870552063","","","","","","","","","","","","","","","","","",""
"7170","16356","16356","16356","0.9858732223510742","0.9858732223510742","0.9858732223510742","","","","","","","","","","","","","","","","","","","","","","","",""
"7174","","","","","","","24942","24942","24942","0.987066924571991","0.987066924571991","0.987066924571991","","","","","","","","","","","","","","","","","",""
"7179","16382","16382","16382","0.9859039783477783","0.9859039783477783","0.9859039783477783","","","","","","","","","","","","","","","","","","","","","","","",""
"7181","","","","","","","24973","24973","24973","0.9870720505714417","0.9870720505714417","0.9870720505714417","","","","","","","","","","","","","","","","","",""
"7189","16403","16403","16403","0.9858300685882568","0.9858300685882568","0.9858300685882568","25001","25001","25001","0.9870653748512268","0.9870653748512268","0.9870653748512268","","","","","","","","","","","","","","","","","",""
"7197","","","","","","","25018","25018","25018","0.9870439767837524","0.9870439767837524","0.9870439767837524","","","","","","","","","","","","","","","","","",""
